country;iso;concept;conceptAbbr;year;Value
Hungary;HUN;#CI;CI;2006;0.527416001
Ukraine;UKR;#CI;CI;2006;0.527416001
Finland;FIN;#CI;CI;2006;0.224319137
France;FRA;#CI;CI;2006;0.686756053
Croatia;HRV;#CI;CI;2006;0.527416001
Czech Republic;CZE;#CI;CI;2006;0.224319137
Switzerland;CHE;#CI;CI;2006;0.224319137
Sweden;SWE;#CI;CI;2006;0.224319137
Austria;AUT;#CI;CI;2007;0.224319137
Azerbaijan;AZE;#CI;CI;2007;0.527416001
Albania;ALB;#CI;CI;2007;0.224319137
Belgium;BEL;#CI;CI;2007;0.527416001
Belarus;BLR;#CI;CI;2007;0.527416001
Bulgaria;BGR;#CI;CI;2007;0.224319137
Bosnia and Herzegovina;BIH;#CI;CI;2007;0.527416001
United Kingdom;GBR;#CI;CI;2007;0.686756053
Armenia;ARM;#CI;CI;2007;0.527416001
Greece;GRC;#CI;CI;2007;0.527416001
Georgia;GEO;#CI;CI;2007;0.686756053
Denmark;DNK;#CI;CI;2007;0.362287685
Estonia;EST;#CI;CI;2007;0.686756053
Ireland;IRL;#CI;CI;2007;0.224319137
Iceland;ISL;#CI;CI;2007;0.224319137
Spain;ESP;#CI;CI;2007;0.686756053
Italy;ITA;#CI;CI;2007;0.362287685
Cyprus;CYP;#CI;CI;2007;0.527416001
Latvia;LVA;#CI;CI;2007;0.527416001
Lithuania;LTU;#CI;CI;2007;0.224319137
Luxembourg;LUX;#CI;CI;2007;0.224319137
Moldova, Republic of;MDA;#CI;CI;2007;0.527416001
Netherlands;NLD;#CI;CI;2007;0.224319137
Germany;DEU;#CI;CI;2007;0.224319137
Norway;NOR;#CI;CI;2007;0.362287685
Poland;POL;#CI;CI;2007;0.362287685
Portugal;PRT;#CI;CI;2007;0.224319137
Russian Federation;RUS;#CI;CI;2007;0.686756053
Romania;ROU;#CI;CI;2007;0.362287685
Slovakia;SVK;#CI;CI;2007;0.527416001
Slovenia;SVN;#CI;CI;2007;0.527416001
Turkey;TUR;#CI;CI;2007;0.811566265
Hungary;HUN;#CI;CI;2007;0.527416001
Ukraine;UKR;#CI;CI;2007;0.527416001
Finland;FIN;#CI;CI;2007;0.224319137
France;FRA;#CI;CI;2007;0.686756053
Croatia;HRV;#CI;CI;2007;0.527416001
Czech Republic;CZE;#CI;CI;2007;0.224319137
Switzerland;CHE;#CI;CI;2007;0.224319137
Sweden;SWE;#CI;CI;2007;0.224319137
Austria;AUT;#CI;CI;2008;0.224319137
Azerbaijan;AZE;#CI;CI;2008;0.686756053
Albania;ALB;#CI;CI;2008;0.224319137
Belgium;BEL;#CI;CI;2008;0.527416001
Belarus;BLR;#CI;CI;2008;0.527416001
Bulgaria;BGR;#CI;CI;2008;0.224319137
Bosnia and Herzegovina;BIH;#CI;CI;2008;0.527416001
United Kingdom;GBR;#CI;CI;2008;0.686756053
Armenia;ARM;#CI;CI;2008;0.686756053
Greece;GRC;#CI;CI;2008;0.686756053
Georgia;GEO;#CI;CI;2008;0.811566265
Denmark;DNK;#CI;CI;2008;0.362287685
Estonia;EST;#CI;CI;2008;0.527416001
Ireland;IRL;#CI;CI;2008;0.224319137
Iceland;ISL;#CI;CI;2008;0.224319137
Spain;ESP;#CI;CI;2008;0.686756053
Italy;ITA;#CI;CI;2008;0.362287685
Cyprus;CYP;#CI;CI;2008;0.527416001
Latvia;LVA;#CI;CI;2008;0.527416001
Lithuania;LTU;#CI;CI;2008;0.224319137
Luxembourg;LUX;#CI;CI;2008;0.224319137
Moldova, Republic of;MDA;#CI;CI;2008;0.527416001
Netherlands;NLD;#CI;CI;2008;0.224319137
Germany;DEU;#CI;CI;2008;0.224319137
Norway;NOR;#CI;CI;2008;0.527416001
Poland;POL;#CI;CI;2008;0.362287685
Portugal;PRT;#CI;CI;2008;0.224319137
Russian Federation;RUS;#CI;CI;2008;0.811566265
Romania;ROU;#CI;CI;2008;0.362287685
Slovakia;SVK;#CI;CI;2008;0.527416001
Slovenia;SVN;#CI;CI;2008;0.527416001
Turkey;TUR;#CI;CI;2008;0.894300567
Hungary;HUN;#CI;CI;2008;0.527416001
Ukraine;UKR;#CI;CI;2008;0.527416001
Finland;FIN;#CI;CI;2008;0.224319137
France;FRA;#CI;CI;2008;0.686756053
Croatia;HRV;#CI;CI;2008;0.527416001
Czech Republic;CZE;#CI;CI;2008;0.224319137
Switzerland;CHE;#CI;CI;2008;0.224319137
Sweden;SWE;#CI;CI;2008;0.224319137
Austria;AUT;#CI;CI;2009;0.224319137
Azerbaijan;AZE;#CI;CI;2009;0.686756053
Albania;ALB;#CI;CI;2009;0.224319137
Belgium;BEL;#CI;CI;2009;0.362287685
Belarus;BLR;#CI;CI;2009;0.527416001
Bulgaria;BGR;#CI;CI;2009;0.224319137
Bosnia and Herzegovina;BIH;#CI;CI;2009;0.527416001
United Kingdom;GBR;#CI;CI;2009;0.686756053
Armenia;ARM;#CI;CI;2009;0.686756053
Greece;GRC;#CI;CI;2009;0.686756053
Georgia;GEO;#CI;CI;2009;0.686756053
Denmark;DNK;#CI;CI;2009;0.362287685
Estonia;EST;#CI;CI;2009;0.527416001
Ireland;IRL;#CI;CI;2009;0.224319137
Iceland;ISL;#CI;CI;2009;0.224319137
Spain;ESP;#CI;CI;2009;0.686756053
Italy;ITA;#CI;CI;2009;0.527416001
Cyprus;CYP;#CI;CI;2009;0.527416001
Latvia;LVA;#CI;CI;2009;0.362287685
Lithuania;LTU;#CI;CI;2009;0.224319137
Luxembourg;LUX;#CI;CI;2009;0.224319137
Moldova, Republic of;MDA;#CI;CI;2009;0.686756053
Netherlands;NLD;#CI;CI;2009;0.224319137
Germany;DEU;#CI;CI;2009;0.224319137
Norway;NOR;#CI;CI;2009;0.527416001
Poland;POL;#CI;CI;2009;0.362287685
Portugal;PRT;#CI;CI;2009;0.224319137
Russian Federation;RUS;#CI;CI;2009;0.811566265
Romania;ROU;#CI;CI;2009;0.362287685
Slovakia;SVK;#CI;CI;2009;0.527416001
Slovenia;SVN;#CI;CI;2009;0.362287685
Turkey;TUR;#CI;CI;2009;0.811566265
Hungary;HUN;#CI;CI;2009;0.527416001
Ukraine;UKR;#CI;CI;2009;0.527416001
Finland;FIN;#CI;CI;2009;0.224319137
France;FRA;#CI;CI;2009;0.686756053
Croatia;HRV;#CI;CI;2009;0.527416001
Czech Republic;CZE;#CI;CI;2009;0.224319137
Switzerland;CHE;#CI;CI;2009;0.224319137
Sweden;SWE;#CI;CI;2009;0.224319137
Austria;AUT;#CI;CI;2010;0.224319137
Azerbaijan;AZE;#CI;CI;2010;0.686756053
Albania;ALB;#CI;CI;2010;0.224319137
Belgium;BEL;#CI;CI;2010;0.362287685
Belarus;BLR;#CI;CI;2010;0.527416001
Bulgaria;BGR;#CI;CI;2010;0.224319137
Bosnia and Herzegovina;BIH;#CI;CI;2010;0.527416001
United Kingdom;GBR;#CI;CI;2010;0.686756053
Armenia;ARM;#CI;CI;2010;0.686756053
Greece;GRC;#CI;CI;2010;0.686756053
Georgia;GEO;#CI;CI;2010;0.686756053
Denmark;DNK;#CI;CI;2010;0.362287685
Estonia;EST;#CI;CI;2010;0.362287685
Ireland;IRL;#CI;CI;2010;0.224319137
Iceland;ISL;#CI;CI;2010;0.224319137
Spain;ESP;#CI;CI;2010;0.686756053
Italy;ITA;#CI;CI;2010;0.527416001
Cyprus;CYP;#CI;CI;2010;0.527416001
Latvia;LVA;#CI;CI;2010;0.362287685
Lithuania;LTU;#CI;CI;2010;0.224319137
Luxembourg;LUX;#CI;CI;2010;0.224319137
Moldova, Republic of;MDA;#CI;CI;2010;0.527416001
Netherlands;NLD;#CI;CI;2010;0.224319137
Germany;DEU;#CI;CI;2010;0.224319137
Norway;NOR;#CI;CI;2010;0.362287685
Poland;POL;#CI;CI;2010;0.362287685
Portugal;PRT;#CI;CI;2010;0.224319137
Russian Federation;RUS;#CI;CI;2010;0.811566265
Romania;ROU;#CI;CI;2010;0.362287685
Slovakia;SVK;#CI;CI;2010;0.362287685
Slovenia;SVN;#CI;CI;2010;0.362287685
Turkey;TUR;#CI;CI;2010;0.527416001
Hungary;HUN;#CI;CI;2010;0.362287685
Ukraine;UKR;#CI;CI;2010;0.527416001
Finland;FIN;#CI;CI;2010;0.224319137
France;FRA;#CI;CI;2010;0.686756053
Croatia;HRV;#CI;CI;2010;0.362287685
Czech Republic;CZE;#CI;CI;2010;0.224319137
Switzerland;CHE;#CI;CI;2010;0.224319137
Sweden;SWE;#CI;CI;2010;0.224319137
Austria;AUT;#CI;CI;2011;0.224319137
Azerbaijan;AZE;#CI;CI;2011;0.686756053
Albania;ALB;#CI;CI;2011;0.224319137
Belgium;BEL;#CI;CI;2011;0.362287685
Belarus;BLR;#CI;CI;2011;0.686756053
Bulgaria;BGR;#CI;CI;2011;0.224319137
Bosnia and Herzegovina;BIH;#CI;CI;2011;0.686756053
United Kingdom;GBR;#CI;CI;2011;0.362287685
Armenia;ARM;#CI;CI;2011;0.686756053
Greece;GRC;#CI;CI;2011;0.686756053
Georgia;GEO;#CI;CI;2011;0.527416001
Denmark;DNK;#CI;CI;2011;0.362287685
Estonia;EST;#CI;CI;2011;0.362287685
Ireland;IRL;#CI;CI;2011;0.224319137
Iceland;ISL;#CI;CI;2011;0.224319137
Spain;ESP;#CI;CI;2011;0.527416001
Italy;ITA;#CI;CI;2011;0.527416001
Cyprus;CYP;#CI;CI;2011;0.527416001
Latvia;LVA;#CI;CI;2011;0.362287685
Lithuania;LTU;#CI;CI;2011;0.224319137
Luxembourg;LUX;#CI;CI;2011;0.224319137
Moldova, Republic of;MDA;#CI;CI;2011;0.527416001
Netherlands;NLD;#CI;CI;2011;0.224319137
Germany;DEU;#CI;CI;2011;0.224319137
Norway;NOR;#CI;CI;2011;0.224319137
Poland;POL;#CI;CI;2011;0.224319137
Portugal;PRT;#CI;CI;2011;0.224319137
Russian Federation;RUS;#CI;CI;2011;0.811566265
Romania;ROU;#CI;CI;2011;0.362287685
Slovakia;SVK;#CI;CI;2011;0.362287685
Slovenia;SVN;#CI;CI;2011;0.362287685
Turkey;TUR;#CI;CI;2011;0.894300567
Hungary;HUN;#CI;CI;2011;0.362287685
Ukraine;UKR;#CI;CI;2011;0.362287685
Finland;FIN;#CI;CI;2011;0.224319137
France;FRA;#CI;CI;2011;0.686756053
Croatia;HRV;#CI;CI;2011;0.362287685
Czech Republic;CZE;#CI;CI;2011;0.224319137
Switzerland;CHE;#CI;CI;2011;0.224319137
Sweden;SWE;#CI;CI;2011;0.224319137
Austria;AUT;#CI;CI;2012;0.224319137
Azerbaijan;AZE;#CI;CI;2012;0.686756053
Albania;ALB;#CI;CI;2012;0.224319137
Belgium;BEL;#CI;CI;2012;0.224319137
Belarus;BLR;#CI;CI;2012;0.527416001
Bulgaria;BGR;#CI;CI;2012;0.224319137
Bosnia and Herzegovina;BIH;#CI;CI;2012;0.362287685
United Kingdom;GBR;#CI;CI;2012;0.686756053
Armenia;ARM;#CI;CI;2012;0.686756053
Greece;GRC;#CI;CI;2012;0.224319137
Georgia;GEO;#CI;CI;2012;0.686756053
Denmark;DNK;#CI;CI;2012;0.362287685
Estonia;EST;#CI;CI;2012;0.362287685
Ireland;IRL;#CI;CI;2012;0.224319137
Iceland;ISL;#CI;CI;2012;0.224319137
Spain;ESP;#CI;CI;2012;0.527416001
Italy;ITA;#CI;CI;2012;0.527416001
Cyprus;CYP;#CI;CI;2012;0.527416001
Latvia;LVA;#CI;CI;2012;0.362287685
Lithuania;LTU;#CI;CI;2012;0.224319137
Luxembourg;LUX;#CI;CI;2012;0.224319137
Moldova, Republic of;MDA;#CI;CI;2012;0.362287685
Netherlands;NLD;#CI;CI;2012;0.224319137
Germany;DEU;#CI;CI;2012;0.224319137
Norway;NOR;#CI;CI;2012;0.224319137
Poland;POL;#CI;CI;2012;0.224319137
Portugal;PRT;#CI;CI;2012;0.224319137
Russian Federation;RUS;#CI;CI;2012;0.811566265
Romania;ROU;#CI;CI;2012;0.686756053
Slovakia;SVK;#CI;CI;2012;0.362287685
Slovenia;SVN;#CI;CI;2012;0.362287685
Turkey;TUR;#CI;CI;2012;0.894300567
Hungary;HUN;#CI;CI;2012;0.362287685
Ukraine;UKR;#CI;CI;2012;0.362287685
Finland;FIN;#CI;CI;2012;0.224319137
France;FRA;#CI;CI;2012;0.686756053
Croatia;HRV;#CI;CI;2012;0.362287685
Czech Republic;CZE;#CI;CI;2012;0.224319137
Switzerland;CHE;#CI;CI;2012;0.224319137
Sweden;SWE;#CI;CI;2012;0.224319137
Austria;AUT;#CI;CI;2013;0.224319137
Azerbaijan;AZE;#CI;CI;2013;0.686756053
Albania;ALB;#CI;CI;2013;0.224319137
Belgium;BEL;#CI;CI;2013;0.224319137
Belarus;BLR;#CI;CI;2013;0.527416001
Bulgaria;BGR;#CI;CI;2013;0.686756053
Bosnia and Herzegovina;BIH;#CI;CI;2013;0.362287685
United Kingdom;GBR;#CI;CI;2013;0.686756053
Armenia;ARM;#CI;CI;2013;0.686756053
Greece;GRC;#CI;CI;2013;0.686756053
Georgia;GEO;#CI;CI;2013;0.686756053
Denmark;DNK;#CI;CI;2013;0.362287685
Estonia;EST;#CI;CI;2013;0.224319137
Ireland;IRL;#CI;CI;2013;0.224319137
Iceland;ISL;#CI;CI;2013;0.224319137
Spain;ESP;#CI;CI;2013;0.527416001
Italy;ITA;#CI;CI;2013;0.527416001
Cyprus;CYP;#CI;CI;2013;0.527416001
Latvia;LVA;#CI;CI;2013;0.362287685
Lithuania;LTU;#CI;CI;2013;0.224319137
Luxembourg;LUX;#CI;CI;2013;0.224319137
Moldova, Republic of;MDA;#CI;CI;2013;0.686756053
Netherlands;NLD;#CI;CI;2013;0.224319137
Germany;DEU;#CI;CI;2013;0.224319137
Norway;NOR;#CI;CI;2013;0.224319137
Poland;POL;#CI;CI;2013;0.224319137
Portugal;PRT;#CI;CI;2013;0.224319137
Russian Federation;RUS;#CI;CI;2013;0.811566265
Romania;ROU;#CI;CI;2013;0.224319137
Slovakia;SVK;#CI;CI;2013;0.362287685
Slovenia;SVN;#CI;CI;2013;0.362287685
Turkey;TUR;#CI;CI;2013;0.811566265
Hungary;HUN;#CI;CI;2013;0.362287685
Ukraine;UKR;#CI;CI;2013;0.686756053
Finland;FIN;#CI;CI;2013;0.224319137
France;FRA;#CI;CI;2013;0.527416001
Croatia;HRV;#CI;CI;2013;0.362287685
Czech Republic;CZE;#CI;CI;2013;0.224319137
Switzerland;CHE;#CI;CI;2013;0.224319137
Sweden;SWE;#CI;CI;2013;0.224319137
Austria;AUT;#CI;CI;2014;0.224319137
Azerbaijan;AZE;#CI;CI;2014;0.686756053
Albania;ALB;#CI;CI;2014;0.224319137
Belgium;BEL;#CI;CI;2014;0.362287685
Belarus;BLR;#CI;CI;2014;0.362287685
Bulgaria;BGR;#CI;CI;2014;0.362287685
Bosnia and Herzegovina;BIH;#CI;CI;2014;0.527416001
United Kingdom;GBR;#CI;CI;2014;0.686756053
Armenia;ARM;#CI;CI;2014;0.686756053
Greece;GRC;#CI;CI;2014;0.686756053
Georgia;GEO;#CI;CI;2014;0.527416001
Denmark;DNK;#CI;CI;2014;0.224319137
Estonia;EST;#CI;CI;2014;0.362287685
Ireland;IRL;#CI;CI;2014;0.224319137
Iceland;ISL;#CI;CI;2014;0.224319137
Spain;ESP;#CI;CI;2014;0.527416001
Italy;ITA;#CI;CI;2014;0.224319137
Cyprus;CYP;#CI;CI;2014;0.527416001
Latvia;LVA;#CI;CI;2014;0.362287685
Lithuania;LTU;#CI;CI;2014;0.224319137
Luxembourg;LUX;#CI;CI;2014;0.224319137
Moldova, Republic of;MDA;#CI;CI;2014;0.527416001
Netherlands;NLD;#CI;CI;2014;0.224319137
Germany;DEU;#CI;CI;2014;0.224319137
Norway;NOR;#CI;CI;2014;0.224319137
Poland;POL;#CI;CI;2014;0.224319137
Portugal;PRT;#CI;CI;2014;0.224319137
Russian Federation;RUS;#CI;CI;2014;0.811566265
Romania;ROU;#CI;CI;2014;0.527416001
Slovakia;SVK;#CI;CI;2014;0.224319137
Slovenia;SVN;#CI;CI;2014;0.362287685
Turkey;TUR;#CI;CI;2014;0.686756053
Hungary;HUN;#CI;CI;2014;0.527416001
Ukraine;UKR;#CI;CI;2014;0.894300567
Finland;FIN;#CI;CI;2014;0.224319137
France;FRA;#CI;CI;2014;0.527416001
Croatia;HRV;#CI;CI;2014;0.362287685
Czech Republic;CZE;#CI;CI;2014;0.224319137
Switzerland;CHE;#CI;CI;2014;0.224319137
Sweden;SWE;#CI;CI;2014;0.224319137
Austria;AUT;#CI;CI;2015;0.224319137
Azerbaijan;AZE;#CI;CI;2015;0.686756053
Albania;ALB;#CI;CI;2015;0.224319137
Belgium;BEL;#CI;CI;2015;0.224319137
Belarus;BLR;#CI;CI;2015;0.362287685
Bulgaria;BGR;#CI;CI;2015;0.362287685
Bosnia and Herzegovina;BIH;#CI;CI;2015;0.686756053
United Kingdom;GBR;#CI;CI;2015;0.686756053
Armenia;ARM;#CI;CI;2015;0.686756053
Greece;GRC;#CI;CI;2015;0.686756053
Georgia;GEO;#CI;CI;2015;0.686756053
Denmark;DNK;#CI;CI;2015;0.224319137
Estonia;EST;#CI;CI;2015;0.362287685
Ireland;IRL;#CI;CI;2015;0.224319137
Iceland;ISL;#CI;CI;2015;0.224319137
Spain;ESP;#CI;CI;2015;0.527416001
Italy;ITA;#CI;CI;2015;0.224319137
Cyprus;CYP;#CI;CI;2015;0.527416001
Latvia;LVA;#CI;CI;2015;0.362287685
Lithuania;LTU;#CI;CI;2015;0.224319137
Luxembourg;LUX;#CI;CI;2015;0.224319137
Moldova, Republic of;MDA;#CI;CI;2015;0.527416001
Netherlands;NLD;#CI;CI;2015;0.224319137
Germany;DEU;#CI;CI;2015;0.224319137
Norway;NOR;#CI;CI;2015;0.224319137
Poland;POL;#CI;CI;2015;0.224319137
Portugal;PRT;#CI;CI;2015;0.224319137
Russian Federation;RUS;#CI;CI;2015;0.686756053
Romania;ROU;#CI;CI;2015;0.362287685
Slovakia;SVK;#CI;CI;2015;0.224319137
Slovenia;SVN;#CI;CI;2015;0.362287685
Turkey;TUR;#CI;CI;2015;0.894300567
Hungary;HUN;#CI;CI;2015;0.686756053
Ukraine;UKR;#CI;CI;2015;0.894300567
Finland;FIN;#CI;CI;2015;0.224319137
France;FRA;#CI;CI;2015;0.362287685
Croatia;HRV;#CI;CI;2015;0.362287685
Czech Republic;CZE;#CI;CI;2015;0.224319137
Switzerland;CHE;#CI;CI;2015;0.224319137
Sweden;SWE;#CI;CI;2015;0.224319137
Austria;AUT;#CM5;CM5;2005;0.317541879
Azerbaijan;AZE;#CM5;CM5;2005;0.603517539
Albania;ALB;#CM5;CM5;2005;0.408537832
Belgium;BEL;#CM5;CM5;2005;0.31809096
Belarus;BLR;#CM5;CM5;2005;0.342735712
Bulgaria;BGR;#CM5;CM5;2005;0.380715917
Bosnia and Herzegovina;BIH;#CM5;CM5;2005;0.336487955
United Kingdom;GBR;#CM5;CM5;2005;0.323609426
Armenia;ARM;#CM5;CM5;2005;0.426396392
Greece;GRC;#CM5;CM5;2005;0.320843933
Georgia;GEO;#CM5;CM5;2005;0.433845499
Denmark;DNK;#CM5;CM5;2005;0.317541879
Estonia;EST;#CM5;CM5;2005;0.330857299
Ireland;IRL;#CM5;CM5;2005;0.319190638
Iceland;ISL;#CM5;CM5;2005;0.307746164
Spain;ESP;#CM5;CM5;2005;0.321948635
Italy;ITA;#CM5;CM5;2005;0.314804106
Cyprus;CYP;#CM5;CM5;2005;0.316993306
Latvia;LVA;#CM5;CM5;2005;0.360633086
Lithuania;LTU;#CM5;CM5;2005;0.34559388
Luxembourg;LUX;#CM5;CM5;2005;0.309908481
Moldova, Republic of;MDA;#CM5;CM5;2005;0.403651433
Netherlands;NLD;#CM5;CM5;2005;0.320292332
Germany;DEU;#CM5;CM5;2005;0.316445241
Norway;NOR;#CM5;CM5;2005;0.312623104
Poland;POL;#CM5;CM5;2005;0.332541506
Portugal;PRT;#CM5;CM5;2005;0.316445241
Russian Federation;RUS;#CM5;CM5;2005;0.385504151
Romania;ROU;#CM5;CM5;2005;0.410987891
Slovakia;SVK;#CM5;CM5;2005;0.34559388
Slovenia;SVN;#CM5;CM5;2005;0.314258084
Turkey;TUR;#CM5;CM5;2005;0.45321987
Hungary;HUN;#CM5;CM5;2005;0.336487955
Ukraine;UKR;#CM5;CM5;2005;0.372392544
Finland;FIN;#CM5;CM5;2005;0.311535699
France;FRA;#CM5;CM5;2005;0.315897685
Croatia;HRV;#CM5;CM5;2005;0.328059909
Czech Republic;CZE;#CM5;CM5;2005;0.319190638
Switzerland;CHE;#CM5;CM5;2005;0.318640546
Sweden;SWE;#CM5;CM5;2005;0.310450367
Austria;AUT;#CM5;CM5;2006;0.316993306
Azerbaijan;AZE;#CM5;CM5;2006;0.584587425
Albania;ALB;#CM5;CM5;2006;0.402432773
Belgium;BEL;#CM5;CM5;2006;0.317541879
Belarus;BLR;#CM5;CM5;2006;0.338753398
Bulgaria;BGR;#CM5;CM5;2006;0.37535679
Bosnia and Herzegovina;BIH;#CM5;CM5;2006;0.336487955
United Kingdom;GBR;#CM5;CM5;2006;0.323055332
Armenia;ARM;#CM5;CM5;2006;0.418980533
Greece;GRC;#CM5;CM5;2006;0.319190638
Georgia;GEO;#CM5;CM5;2006;0.422066228
Denmark;DNK;#CM5;CM5;2006;0.316445241
Estonia;EST;#CM5;CM5;2006;0.327501885
Ireland;IRL;#CM5;CM5;2006;0.317541879
Iceland;ISL;#CM5;CM5;2006;0.306668154
Spain;ESP;#CM5;CM5;2006;0.320843933
Italy;ITA;#CM5;CM5;2006;0.314258084
Cyprus;CYP;#CM5;CM5;2006;0.315897685
Latvia;LVA;#CM5;CM5;2006;0.35655563
Lithuania;LTU;#CM5;CM5;2006;0.343306442
Luxembourg;LUX;#CM5;CM5;2006;0.308826276
Moldova, Republic of;MDA;#CM5;CM5;2006;0.397570312
Netherlands;NLD;#CM5;CM5;2006;0.319190638
Germany;DEU;#CM5;CM5;2006;0.315897685
Norway;NOR;#CM5;CM5;2006;0.312079143
Poland;POL;#CM5;CM5;2006;0.330857299
Portugal;PRT;#CM5;CM5;2006;0.314804106
Russian Federation;RUS;#CM5;CM5;2006;0.378330406
Romania;ROU;#CM5;CM5;2006;0.400607046
Slovakia;SVK;#CM5;CM5;2006;0.343306442
Slovenia;SVN;#CM5;CM5;2006;0.312623104
Turkey;TUR;#CM5;CM5;2006;0.44070029
Hungary;HUN;#CM5;CM5;2006;0.334230005
Ukraine;UKR;#CM5;CM5;2006;0.369437863
Finland;FIN;#CM5;CM5;2006;0.310450367
France;FRA;#CM5;CM5;2006;0.31535064
Croatia;HRV;#CM5;CM5;2006;0.3263873
Czech Republic;CZE;#CM5;CM5;2006;0.31809096
Switzerland;CHE;#CM5;CM5;2006;0.31809096
Sweden;SWE;#CM5;CM5;2006;0.309367117
Austria;AUT;#CM5;CM5;2007;0.316445241
Azerbaijan;AZE;#CM5;CM5;2007;0.567270312
Albania;ALB;#CM5;CM5;2007;0.397570312
Belgium;BEL;#CM5;CM5;2007;0.316993306
Belarus;BLR;#CM5;CM5;2007;0.334230005
Bulgaria;BGR;#CM5;CM5;2007;0.370618576
Bosnia and Herzegovina;BIH;#CM5;CM5;2007;0.336487955
United Kingdom;GBR;#CM5;CM5;2007;0.322501735
Armenia;ARM;#CM5;CM5;2007;0.412214586
Greece;GRC;#CM5;CM5;2007;0.31809096
Georgia;GEO;#CM5;CM5;2007;0.410987891
Denmark;DNK;#CM5;CM5;2007;0.31535064
Estonia;EST;#CM5;CM5;2007;0.324164014
Ireland;IRL;#CM5;CM5;2007;0.315897685
Iceland;ISL;#CM5;CM5;2007;0.306129939
Spain;ESP;#CM5;CM5;2007;0.319190638
Italy;ITA;#CM5;CM5;2007;0.313712576
Cyprus;CYP;#CM5;CM5;2007;0.314258084
Latvia;LVA;#CM5;CM5;2007;0.352498858
Lithuania;LTU;#CM5;CM5;2007;0.33932092
Luxembourg;LUX;#CM5;CM5;2007;0.307206896
Moldova, Republic of;MDA;#CM5;CM5;2007;0.393936635
Netherlands;NLD;#CM5;CM5;2007;0.31809096
Germany;DEU;#CM5;CM5;2007;0.31535064
Norway;NOR;#CM5;CM5;2007;0.310992773
Poland;POL;#CM5;CM5;2007;0.329177414
Portugal;PRT;#CM5;CM5;2007;0.313712576
Russian Federation;RUS;#CM5;CM5;2007;0.371800837
Romania;ROU;#CM5;CM5;2007;0.390917488
Slovakia;SVK;#CM5;CM5;2007;0.341595616
Slovenia;SVN;#CM5;CM5;2007;0.311535699
Turkey;TUR;#CM5;CM5;2007;0.42949633
Hungary;HUN;#CM5;CM5;2007;0.331979625
Ukraine;UKR;#CM5;CM5;2007;0.365905137
Finland;FIN;#CM5;CM5;2007;0.309908481
France;FRA;#CM5;CM5;2007;0.314804106
Croatia;HRV;#CM5;CM5;2007;0.324719097
Czech Republic;CZE;#CM5;CM5;2007;0.316445241
Switzerland;CHE;#CM5;CM5;2007;0.316993306
Sweden;SWE;#CM5;CM5;2007;0.308826276
Austria;AUT;#CM5;CM5;2008;0.315897685
Azerbaijan;AZE;#CM5;CM5;2008;0.551667126
Albania;ALB;#CM5;CM5;2008;0.39272799
Belgium;BEL;#CM5;CM5;2008;0.316445241
Belarus;BLR;#CM5;CM5;2008;0.330296855
Bulgaria;BGR;#CM5;CM5;2008;0.367669725
Bosnia and Herzegovina;BIH;#CM5;CM5;2008;0.335358039
United Kingdom;GBR;#CM5;CM5;2008;0.321396034
Armenia;ARM;#CM5;CM5;2008;0.405481649
Greece;GRC;#CM5;CM5;2008;0.316993306
Georgia;GEO;#CM5;CM5;2008;0.401215318
Denmark;DNK;#CM5;CM5;2008;0.314258084
Estonia;EST;#CM5;CM5;2008;0.320843933
Ireland;IRL;#CM5;CM5;2008;0.31535064
Iceland;ISL;#CM5;CM5;2008;0.305592253
Spain;ESP;#CM5;CM5;2008;0.31809096
Italy;ITA;#CM5;CM5;2008;0.313167582
Cyprus;CYP;#CM5;CM5;2008;0.313167582
Latvia;LVA;#CM5;CM5;2008;0.34903845
Lithuania;LTU;#CM5;CM5;2008;0.335358039
Luxembourg;LUX;#CM5;CM5;2008;0.306129939
Moldova, Republic of;MDA;#CM5;CM5;2008;0.391520658
Netherlands;NLD;#CM5;CM5;2008;0.316993306
Germany;DEU;#CM5;CM5;2008;0.314804106
Norway;NOR;#CM5;CM5;2008;0.309908481
Poland;POL;#CM5;CM5;2008;0.327501885
Portugal;PRT;#CM5;CM5;2008;0.313167582
Russian Federation;RUS;#CM5;CM5;2008;0.366492936
Romania;ROU;#CM5;CM5;2008;0.381910843
Slovakia;SVK;#CM5;CM5;2008;0.339888904
Slovenia;SVN;#CM5;CM5;2008;0.310450367
Turkey;TUR;#CM5;CM5;2008;0.418980533
Hungary;HUN;#CM5;CM5;2008;0.330296855
Ukraine;UKR;#CM5;CM5;2008;0.36297216
Finland;FIN;#CM5;CM5;2008;0.308826276
France;FRA;#CM5;CM5;2008;0.314258084
Croatia;HRV;#CM5;CM5;2008;0.323055332
Czech Republic;CZE;#CM5;CM5;2008;0.31535064
Switzerland;CHE;#CM5;CM5;2008;0.316445241
Sweden;SWE;#CM5;CM5;2008;0.308285958
Austria;AUT;#CM5;CM5;2009;0.31535064
Azerbaijan;AZE;#CM5;CM5;2009;0.53722105
Albania;ALB;#CM5;CM5;2009;0.389109985
Belgium;BEL;#CM5;CM5;2009;0.315897685
Belarus;BLR;#CM5;CM5;2009;0.326944348
Bulgaria;BGR;#CM5;CM5;2009;0.365317738
Bosnia and Herzegovina;BIH;#CM5;CM5;2009;0.333666697
